19.06.2025; 03:07; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
0,000	0,129995
0,209	0,130324
0,418	0,130324
0,626	0,130324
0,835	0,131311
1,044	0,131640
1,253	0,132298
1,461	0,132955
1,670	0,131640
1,878	0,133284
2,086	0,133613
2,294	0,132626
2,502	0,133284
2,709	0,133613
2,918	0,134600
3,127	0,134600
3,335	0,136573
3,543	0,135257
3,751	0,135257
3,960	0,135586
4,168	0,136902
4,376	0,137231
4,584	0,136902
4,792	0,137560
5,000	0,138546
5,209	0,138217
5,417	0,138875
5,625	0,137889
5,833	0,139204
6,041	0,139862
6,249	0,140191
6,457	0,140520
6,665	0,139862
6,874	0,141506
7,082	0,140848
7,290	0,140848
7,498	0,141506
7,706	0,141835
7,916	0,142164
8,124	0,142164
8,332	0,142493
8,540	0,143479
8,748	0,143808
8,957	0,144137
9,165	0,144795
9,373	0,144137
9,581	0,144795
9,789	0,145124
9,997	0,144795
10,205	0,146110
10,414	0,145453
10,622	0,146768
10,831	0,146439
11,039	0,147426
11,247	0,147097
11,455	0,147755
11,663	0,148084
11,871	0,148084
12,079	0,148084
12,287	0,149070
12,495	0,149399
12,704	0,149728
12,913	0,150057
13,121	0,150057
13,329	0,151373
13,537	0,151044
13,745	0,150386
13,954	0,151701
14,163	0,151701
14,372	0,157621
14,580	0,136244
14,788	0,126378
14,996	0,103685
15,204	0,101054
15,413	0,124404
15,621	0,181958
15,830	0,242801
16,038	0,263191
16,246	0,263191
16,454	0,261876
16,663	0,263849
16,872	0,267138
17,080	0,266809
17,289	0,266480
17,497	0,264507
17,706	0,264507
17,914	0,264836
18,123	0,264178
18,331	0,266151
18,539	0,265822
18,747	0,265165
18,955	0,263849
19,163	0,264836
19,371	0,263849
19,579	0,263520
19,788	0,263849
19,996	0,264507
20,204	0,263849
20,413	0,263849
20,621	0,264836
20,829	0,263191
21,037	0,264178
21,244	0,264178
21,452	0,264178
21,661	0,265165
21,869	0,266480
22,077	0,265822
22,285	0,265822
22,493	0,265494
22,701	0,265822
22,910	0,266809
23,118	0,266480
23,327	0,265822
23,535	0,266809
23,743	0,266809
23,951	0,266809
24,159	0,266480
24,367	0,267138
24,575	0,267796
24,783	0,267796
24,991	0,268782
25,199	0,268453
25,407	0,268782
25,615	0,268782
25,824	0,269440
26,032	0,270098
26,241	0,269769
26,449	0,270098
26,657	0,268782
26,865	0,269111
27,073	0,271085
27,281	0,272071
27,489	0,270427
27,697	0,271413
27,906	0,270756
28,114	0,272400
28,322	0,272400
28,530	0,273058
28,738	0,272729
28,947	0,272729
29,155	0,273716
29,363	0,273387
29,571	0,273387
29,779	0,274044
29,987	0,274044
30,195	0,274373
30,403	0,274373
30,611	0,274044
30,819	0,275360
31,027	0,274702
31,235	0,275689
31,443	0,276675
31,651	0,276675
31,859	0,276347
32,067	0,276347
32,275	0,277333
32,483	0,277662
32,692	0,277333
32,900	0,277333
33,108	0,277333
33,316	0,277991
33,524	0,278320
33,732	0,278978
33,941	0,280293
34,150	0,209584
34,358	0,097765
34,566	0,107961
34,774	0,173079
34,983	0,195771
35,191	0,192154
35,400	0,191825
35,609	0,187878
35,818	0,185905
36,027	0,185247
36,235	0,183932
36,444	0,182945
36,653	0,182287
36,861	0,183603
37,069	0,181958
37,277	0,183274
37,485	0,182945
37,693	0,182287
37,901	0,182945
38,109	0,182945
38,318	0,182945
38,527	0,182616
38,735	0,182287
38,944	0,182616
39,152	0,182945
39,360	0,183932
39,568	0,182945
39,776	0,183274
39,984	0,183932
40,192	0,183603
40,401	0,184260
40,610	0,184260
40,819	0,184918
41,028	0,183603
41,237	0,184918
41,445	0,184589
41,653	0,185247
41,862	0,184918
42,071	0,184918
42,279	0,185576
42,487	0,185905
42,696	0,185247
42,905	0,185247
43,113	0,186891
43,321	0,186891
43,529	0,186234
43,737	0,187549
43,945	0,186563
44,153	0,186891
44,362	0,187220
44,571	0,187220
44,779	0,186891
44,987	0,187549
45,195	0,187878
45,403	0,187878
45,612	0,188865
45,821	0,188536
46,030	0,189194
46,239	0,188536
46,447	0,189851
46,655	0,189194
46,864	0,188536
47,073	0,189194
47,281	0,190838
47,489	0,185247
47,697	0,273387
47,905	0,370077
48,113	0,379615
48,321	0,378628
48,529	0,374024
48,737	0,360868
48,946	0,354620
49,154	0,357251
49,362	0,352318
49,571	0,349358
49,779	0,341136
49,987	0,340149
50,195	0,336531
50,404	0,333572
50,613	0,334558
50,821	0,332585
51,029	0,327323
51,237	0,326994
51,445	0,323047
51,653	0,324363
51,862	0,325021
52,070	0,318772
52,279	0,318772
52,488	0,317456
52,696	0,317128
52,904	0,319430
53,112	0,314825
53,320	0,314825
53,528	0,313510
53,736	0,312523
53,944	0,314825
54,152	0,314497
54,360	0,311537
54,568	0,310550
54,776	0,308248
54,984	0,312523
55,192	0,311537
55,401	0,308248
55,609	0,308248
55,817	0,306603
56,026	0,309234
56,234	0,309892
56,443	0,307261
56,651	0,306603
56,859	0,305946
57,068	0,305617
57,277	0,307261
57,486	0,305617
57,694	0,304959
57,902	0,304959
58,111	0,304630
58,319	0,307590
58,527	0,306603
58,736	0,305946
58,944	0,305617
59,152	0,303315
59,360	0,305288
59,568	0,306603
59,777	0,304301
59,985	0,304301
60,193	0,303315
60,401	0,304959
60,609	0,305946
60,818	0,303972
61,026	0,304959
61,235	0,303972
61,443	0,305288
61,651	0,305617
61,860	0,304959
62,068	0,304959
62,276	0,304630
62,485	0,305946
62,693	0,305946
62,901	0,304301
63,109	0,306275
63,317	0,304959
63,525	0,305946
63,733	0,305617
63,941	0,306932
64,149	0,305288
64,357	0,306275
64,565	0,306275
64,774	0,306603
64,982	0,305946
65,190	0,306275
65,399	0,306932
65,608	0,306932
65,816	0,305946
66,024	0,306603
66,233	0,307261
66,441	0,307261
66,650	0,307261
66,859	0,306932
67,068	0,308248
67,277	0,308906
67,486	0,309234
67,694	0,307590
67,903	0,308248
68,111	0,308906
68,319	0,308577
68,527	0,308906
68,735	0,309234
68,943	0,308906
69,151	0,308906
69,359	0,282266
69,567	0,169461
69,775	0,160910
69,983	0,163212
70,191	0,161239
70,399	0,181629
70,607	0,227672
70,816	0,210242
71,024	0,209913
71,233	0,209913
71,442	0,203993
71,650	0,203664
71,859	0,202349
72,067	0,202349
72,276	0,202349
72,484	0,202020
72,693	0,202020
72,901	0,201362
73,109	0,201691
73,317	0,202349
73,525	0,202349
73,733	0,201362
73,941	0,202349
74,150	0,202678
74,359	0,202020
74,567	0,202678
74,775	0,202678
74,983	0,202349
75,192	0,203335
75,400	0,203335
75,609	0,202349
75,816	0,203993
76,024	0,202678
76,232	0,202349
76,440	0,203664
76,648	0,202678
76,856	0,203007
77,064	0,202678
77,272	0,203335
77,480	0,203664
77,689	0,203007
77,897	0,203664
78,105	0,203993
78,313	0,205309
78,521	0,203664
78,729	0,203664
78,937	0,204980
79,146	0,203993
79,355	0,204651
79,564	0,204651
79,772	0,204651
79,980	0,204322
80,188	0,205309
80,396	0,205309
80,604	0,205638
80,813	0,205966
81,021	0,205638
81,232	0,205966
81,441	0,205966
81,649	0,206295
81,857	0,205966
82,066	0,205966
82,274	0,206295
82,482	0,206953
82,690	0,206953
82,899	0,207940
83,107	0,206953
83,315	0,205309
83,523	0,206295
83,731	0,248721
83,940	0,365473
84,148	0,371721
84,356	0,369090
84,564	0,364815
84,772	0,364486
84,980	0,361855
85,188	0,360868
85,396	0,356593
85,604	0,355935
85,813	0,355606
86,021	0,360211
86,229	0,359882
86,437	0,357251
86,646	0,356264
86,855	0,357251
87,064	0,356264
87,272	0,356593
87,480	0,356922
87,688	0,356264
87,897	0,354620
88,106	0,356922
88,314	0,357580
88,523	0,356264
88,732	0,356593
88,940	0,355935
89,148	0,357909
89,356	0,359553
89,564	0,357909
89,772	0,357251
89,981	0,356593
90,189	0,356593
90,397	0,358237
90,605	0,357251
90,813	0,355606
91,022	0,354949
91,231	0,354949
91,439	0,356593
91,647	0,355606
91,856	0,353962
92,064	0,354620
92,272	0,354291
92,480	0,355606
92,688	0,353962
92,896	0,354291
93,104	0,354291
93,312	0,353304
93,521	0,355278
93,729	0,354620
93,938	0,354620
94,147	0,354291
94,356	0,355278
94,565	0,354291
94,773	0,355278
94,981	0,354291
95,189	0,354291
95,397	0,355606
95,605	0,353962
95,813	0,354949
96,022	0,355278
96,230	0,354620
96,439	0,353962
96,647	0,353962
96,855	0,354949
97,063	0,354620
97,272	0,355278
97,481	0,355278
97,689	0,354620
97,897	0,355278
98,105	0,356593
98,313	0,355606
98,521	0,356264
98,729	0,356264
98,938	0,355935
99,146	0,356593
99,354	0,354949
99,562	0,356264
99,770	0,355606
99,979	0,355935
100,188	0,356593
100,396	0,356922
100,604	0,356593
100,813	0,356593
101,022	0,357251
101,233	0,357909
101,441	0,357251
101,649	0,357580
101,857	0,357251
102,066	0,356922
102,275	0,357251
102,483	0,357580
102,691	0,358566
102,899	0,358237
103,107	0,358566
103,316	0,358237
103,524	0,358566
103,732	0,358566
103,941	0,358895
104,149	0,357909
104,357	0,358566
104,566	0,358237
104,774	0,359224
104,983	0,359553
105,190	0,359553
105,398	0,360211
105,606	0,359224
105,814	0,359224
106,023	0,359882
106,231	0,360211
106,439	0,360540
106,647	0,360211
106,855	0,361197
107,063	0,360540
107,272	0,360868
107,481	0,360540
107,689	0,361197
107,897	0,360868
108,105	0,361526
108,314	0,360868
108,522	0,361526
108,730	0,361855
108,939	0,360540
109,148	0,361526
109,356	0,362513
109,564	0,361855
109,772	0,361855
109,980	0,364486
110,189	0,336531
110,398	0,223397
110,607	0,192154
110,815	0,187220
111,024	0,221424
111,233	0,209913
111,441	0,207611
111,649	0,206624
111,857	0,203007
112,065	0,203007
112,273	0,202020
112,482	0,201691
112,690	0,201033
112,898	0,200376
113,106	0,200376
113,314	0,200047
113,522	0,201362
113,730	0,200704
113,938	0,199718
114,147	0,200376
114,355	0,199718
114,564	0,200376
114,772	0,200376
114,980	0,200047
115,188	0,200047
115,397	0,200376
115,605	0,200376
115,813	0,200376
116,022	0,200047
116,231	0,200704
116,439	0,201362
116,647	0,200047
116,855	0,201033
117,063	0,201033
117,271	0,201362
117,479	0,201362
117,688	0,200047
117,896	0,201033
118,104	0,201362
118,312	0,201033
118,520	0,201033
118,728	0,201362
118,937	0,201691
119,145	0,201362
119,352	0,202020
119,560	0,202020
119,768	0,201691
119,977	0,202349
120,185	0,201691
120,394	0,202349
120,603	0,202020
120,811	0,202678
121,019	0,202349
121,228	0,202020
121,436	0,202678
121,644	0,202678
121,852	0,202678
122,061	0,203007
122,270	0,202678
122,479	0,202349
122,688	0,202678
122,896	0,203335
123,104	0,203993
123,312	0,204322
123,521	0,203007
123,728	0,203664
123,937	0,203335
124,146	0,203007
124,354	0,203335
124,563	0,204651
124,771	0,203993
124,980	0,203007
125,188	0,203335
125,396	0,204651
125,604	0,204322
125,813	0,204651
126,022	0,204651
126,230	0,203335
126,438	0,205309
126,646	0,205309
126,854	0,205309
127,062	0,204322
127,270	0,205638
127,478	0,205309
127,686	0,205966
127,895	0,205966
128,103	0,204980
128,311	0,205309
128,519	0,205309
128,727	0,207282
128,936	0,207611
129,145	0,210900
129,353	0,266151
129,561	0,367775
129,769	0,407898
129,978	0,450652
130,186	0,441115
130,394	0,438813
130,602	0,437168
130,811	0,426644
131,020	0,418751
131,228	0,415462
131,436	0,413818
131,644	0,409214
131,852	0,404609
132,061	0,397703
132,269	0,400334
132,478	0,399676
132,686	0,392770
132,894	0,392112
133,102	0,388823
