19.06.2025; 04:11; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
61,255	0,445061
61,463	0,442102
61,671	0,438813
61,879	0,435195
62,087	0,431577
62,295	0,428289
62,503	0,424342
62,712	0,421711
62,920	0,418422
63,129	0,415462
63,337	0,412831
63,545	0,409214
63,753	0,407240
63,961	0,404280
64,169	0,401321
64,378	0,398690
64,586	0,395401
64,794	0,393756
65,003	0,391125
65,212	0,388494
65,420	0,386850
65,628	0,383561
65,837	0,381917
66,046	0,379615
66,255	0,377970
66,464	0,375339
66,672	0,374353
66,880	0,371721
67,088	0,369748
67,297	0,368104
67,505	0,365802
67,713	0,363828
67,921	0,362842
68,130	0,359882
68,338	0,358566
68,546	0,356593
68,755	0,355606
68,964	0,353962
69,172	0,351989
69,381	0,350015
69,589	0,348700
69,797	0,346727
70,006	0,345082
70,214	0,343767
70,422	0,342122
70,631	0,340478
70,839	0,339162
71,047	0,337518
71,255	0,337189
71,463	0,335874
71,671	0,333572
71,879	0,331927
72,087	0,331269
72,295	0,330612
72,503	0,328309
72,711	0,327981
72,920	0,326336
73,128	0,324692
73,335	0,324034
73,543	0,323047
73,751	0,321403
73,960	0,321403
74,168	0,319101
74,376	0,318114
74,584	0,316799
74,793	0,316141
75,001	0,315154
75,210	0,313839
75,418	0,313181
75,627	0,313181
75,835	0,311208
76,043	0,310879
76,251	0,309563
76,459	0,309563
76,667	0,307590
76,876	0,307919
77,084	0,306275
77,293	0,306275
77,501	0,304959
77,710	0,303972
77,918	0,303644
78,126	0,303315
78,334	0,302657
78,543	0,300684
78,752	0,300026
78,961	0,300355
79,170	0,299039
79,378	0,298381
79,586	0,298053
79,794	0,296079
80,002	0,295750
80,210	0,295093
80,419	0,295093
80,627	0,294106
80,835	0,293777
81,044	0,291475
81,252	0,291475
81,460	0,291475
81,668	0,289502
81,877	0,290159
82,086	0,289831
82,295	0,287857
82,504	0,287528
82,713	0,287200
82,921	0,286542
83,130	0,285884
83,337	0,284897
83,545	0,284897
83,753	0,283911
83,962	0,283911
84,171	0,282266
84,379	0,281938
84,587	0,282266
84,796	0,281609
85,004	0,280293
85,214	0,280293
85,422	0,278978
85,630	0,279306
85,838	0,277991
86,047	0,277662
86,255	0,276347
86,463	0,276018
86,671	0,275689
86,880	0,275360
87,088	0,275360
87,297	0,274702
87,506	0,273716
87,714	0,273716
87,922	0,273387
88,131	0,272400
88,340	0,272071
88,548	0,271413
88,756	0,270756
88,965	0,270098
89,173	0,269769
89,381	0,269111
89,589	0,269769
89,798	0,268125
90,006	0,268453
90,214	0,267467
90,423	0,267138
90,632	0,267138
90,840	0,266480
91,049	0,266151
91,258	0,265822
91,466	0,265494
91,674	0,264507
91,882	0,263191
92,090	0,263520
92,298	0,263520
92,506	0,263191
92,714	0,262205
92,921	0,262534
93,129	0,262205
93,337	0,261547
93,546	0,260889
93,755	0,260231
93,963	0,259574
94,171	0,259574
94,379	0,259574
94,587	0,259903
94,795	0,257929
95,003	0,258258
95,213	0,258587
95,421	0,257600
95,630	0,257600
95,838	0,257272
96,046	0,256285
96,254	0,256614
96,462	0,256614
96,670	0,255627
96,879	0,255956
97,087	0,254969
97,296	0,254312
97,504	0,254969
97,712	0,254312
97,921	0,253654
98,129	0,253325
98,337	0,253325
98,546	0,252996
98,754	0,253654
98,962	0,288186
99,170	0,338505
99,378	0,530570
99,587	0,994618
99,795	1,956261
100,004	2,872518
100,212	4,038724
100,420	5,270050
100,629	5,413771
100,838	5,485795
101,047	5,539732
101,255	5,577882
101,464	5,593668
101,672	5,595641
101,881	5,627543
102,089	5,672270
102,297	5,739033
102,506	5,781130
102,714	5,805138
102,922	5,822897
103,130	5,839341
103,338	5,848879
103,547	5,859074
103,756	5,864665
103,965	5,871243
104,173	5,886042
104,382	5,894593
104,591	5,902486
104,799	5,906762
105,007	5,908735
105,216	5,919259
105,425	5,929126
105,633	5,932415
105,841	5,937348
106,049	5,942610
106,257	5,947543
106,465	5,955765
106,674	5,959383
106,882	5,964974
107,090	5,969578
107,298	5,971880
107,507	5,976485
107,716	5,987666
107,925	5,990297
108,133	5,988982
108,342	5,994244
108,551	5,997533
108,760	6,003453
108,968	6,009044
109,176	6,012332
109,385	6,013319
109,594	6,014964
109,802	6,020226
110,011	6,025159
110,220	6,029105
110,428	6,031408
110,636	6,033052
110,844	6,035025
111,053	6,041932
111,262	6,041932
111,470	6,046207
111,678	6,051469
111,886	6,047523
112,094	6,053114
112,302	6,061007
112,511	6,056402
112,719	6,061007
112,927	6,067584
113,135	6,064953
113,343	6,070544
113,552	6,073833
113,760	6,074820
113,969	6,075149
114,177	6,082384
114,385	6,078109
114,593	6,082384
114,801	6,088633
115,009	6,087975
115,218	6,085673
115,426	6,090935
115,634	6,092908
115,842	6,093895
116,051	6,098828
116,259	6,101459
116,468	6,099486
116,676	6,100801
116,884	6,106063
117,092	6,107050
117,300	6,107708
117,509	6,108366
117,717	6,109352
117,926	6,116259
118,134	6,115930
118,342	6,116259
118,550	6,119547
118,758	6,119219
118,967	6,118890
119,175	6,124152
119,383	6,126125
119,591	6,127112
119,799	6,128098
120,007	6,128756
120,215	6,130729
120,424	6,133032
120,632	6,134018
120,840	6,136320
121,048	6,138951
121,256	6,136978
121,464	6,139609
121,672	6,144213
121,881	6,143885
122,090	6,143885
122,299	6,145200
122,508	6,147173
122,717	6,150133
122,925	6,150462
123,133	6,150133
123,340	6,152764
123,548	6,152435
123,756	6,155067
123,965	6,156711
124,174	6,157698
124,382	6,158684
124,590	6,158684
124,798	6,160329
125,006	6,161315
125,214	6,162960
125,422	6,164604
125,630	6,165262
125,838	6,166577
126,046	6,166906
126,255	6,168551
126,463	6,171839
126,671	6,168222
126,880	6,168880
127,089	6,174142
127,297	6,176115
127,505	6,175128
127,713	6,176444
127,921	6,179075
128,130	6,176115
128,338	6,179404
128,546	6,181048
128,754	6,183350
128,962	6,183021
129,170	6,183350
129,379	6,184337
129,587	6,187297
129,795	6,186310
130,004	6,188283
130,212	6,189270
130,420	6,190586
130,629	6,190586
130,838	6,191572
131,046	6,192559
131,255	6,196177
131,464	6,193874
131,673	6,195519
131,882	6,197492
132,090	6,199794
132,298	6,199137
132,506	6,199465
132,714	6,202754
132,923	6,201768
133,131	6,201439
133,339	6,204399
133,547	6,206372
133,756	6,206043
133,964	6,205385
134,172	6,206701
134,381	6,208674
134,589	6,208345
134,797	6,210976
135,005	6,207687
135,213	6,211963
135,421	6,213278
135,630	6,212292
135,839	6,215252
136,048	6,213607
136,256	6,214923
136,465	6,216567
136,673	6,218212
136,881	6,219198
137,089	6,219527
137,298	6,219527
137,506	6,219527
137,714	6,220514
137,922	6,223145
138,130	6,222487
138,338	6,225776
138,547	6,223803
138,755	6,224131
138,963	6,227749
139,172	6,226434
139,381	6,226762
139,590	6,228407
139,799	6,230709
140,007	6,230051
140,216	6,231038
140,424	6,231696
140,632	6,232682
140,840	6,232682
141,049	6,232682
141,257	6,237944
141,465	6,236629
141,673	6,235642
141,882	6,237616
142,090	6,236629
142,298	6,239589
142,506	6,238931
142,715	6,242549
142,923	6,240575
143,131	6,241233
143,339	6,244193
143,547	6,242220
143,756	6,244851
143,964	6,244193
144,172	6,244851
144,380	6,247482
144,589	6,246495
144,798	6,248469
145,006	6,249126
145,215	6,247153
145,423	6,248797
145,631	6,253731
145,839	6,248797
146,047	6,251100
146,256	6,254388
146,464	6,249784
146,672	6,253073
146,880	6,255704
147,088	6,254388
147,296	6,254060
147,504	6,255046
147,712	6,256033
147,920	6,256362
148,128	6,258335
148,336	6,257677
148,544	6,259979
148,752	6,259650
148,960	6,258993
149,168	6,259322
149,376	6,262282
149,584	6,260308
149,792	6,261295
150,000	6,262282
150,208	6,262610
150,416	6,264255
150,624	6,264255
150,833	6,262939
151,042	6,265899
151,250	6,265241
151,459	6,264913
151,667	6,267544
151,875	6,265899
152,084	6,268201
152,292	6,267873
152,500	6,267215
152,709	6,268201
152,917	6,270832
153,126	6,271161
153,335	6,270832
153,544	6,271161
153,752	6,270504
153,960	6,271819
154,168	6,272148
154,376	6,227420
154,584	6,132045
154,792	6,075806
155,000	3,489496
155,208	1,860228
155,416	1,204114
155,624	1,132747
155,832	0,994618
156,040	0,952851
156,248	0,899901
156,456	0,864382
156,664	0,833468
156,873	0,807815
157,082	0,786109
157,290	0,767034
157,498	0,749932
157,706	0,733488
157,914	0,719347
158,123	0,706191
158,332	0,693365
158,540	0,682183
158,748	0,671988
158,957	0,661793
159,165	0,652255
159,373	0,643376
159,582	0,635154
159,791	0,627260
160,000	0,619038
160,208	0,611145
160,416	0,604239
160,624	0,597332
160,832	0,591413
161,041	0,584177
161,249	0,579573
161,458	0,572995
161,667	0,567733
161,876	0,562471
162,085	0,556880
162,294	0,552605
162,503	0,547672
162,711	0,543396
162,920	0,538463
163,128	0,533530
163,336	0,530241
163,544	0,525308
163,753	0,520704
163,961	0,516757
164,169	0,513139
164,377	0,509851
164,586	0,506233
164,794	0,502944
165,003	0,498998
165,211	0,496367
165,420	0,492420
165,628	0,489460
165,836	0,485842
166,045	0,482554
166,254	0,479594
166,462	0,476963
166,670	0,474332
166,878	0,472358
167,087	0,467425
167,296	0,465781
167,505	0,462821
167,713	0,459861
167,921	0,457888
168,129	0,455586
168,337	0,452955
168,545	0,450652
168,753	0,448021
168,962	0,445061
169,170	0,443088
169,378	0,440457
169,587	0,438484
169,795	0,435524
170,003	0,433880
170,211	0,431906
170,419	0,430262
170,628	0,427631
170,836	0,425987
171,044	0,424342
171,252	0,422040
171,460	0,421053
171,668	0,418751
171,876	0,416449
172,085	0,414147
172,293	0,412502
172,502	0,410858
172,711	0,409543
172,920	0,407898
173,128	0,406912
173,336	0,403623
173,545	0,402965
173,753	0,401321
173,961	0,399347
174,169	0,398032
174,377	0,397374
174,585	0,394743
174,794	0,393099
175,002	0,392112
175,210	0,391454
175,418	0,389481
175,627	0,388165
175,836	0,386521
176,044	0,385534
