19.06.2025; 03:56; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
0,000	0,026727
0,210	0,024096
0,418	0,026727
0,626	0,026070
0,834	0,026727
1,043	0,026399
1,251	0,026070
1,459	0,025741
1,667	0,027056
1,875	0,025412
2,084	0,026399
2,292	0,026399
2,500	0,025741
2,708	0,027714
2,916	0,028372
3,124	0,027385
3,331	0,029687
3,539	0,028701
3,748	0,027714
3,956	0,026727
4,164	0,027714
4,372	0,029030
4,580	0,029358
4,789	0,029358
4,998	0,029358
5,206	0,030016
5,415	0,030016
5,624	0,029030
5,832	0,029687
6,040	0,030016
6,249	0,029687
6,457	0,029687
6,665	0,031003
6,873	0,030016
7,081	0,029687
7,289	0,031332
7,498	0,031661
7,706	0,031003
7,914	0,030016
8,122	0,031989
8,331	0,031332
8,539	0,029358
8,748	0,032976
8,956	0,033305
9,165	0,031661
9,373	0,032647
9,582	0,031003
9,790	0,031661
9,998	0,032318
10,206	0,032647
10,414	0,031989
10,622	0,033634
10,830	0,032647
11,038	0,034292
11,246	0,033305
11,454	0,032318
11,662	0,033305
11,870	0,032647
12,079	0,032318
12,287	0,033305
12,496	0,033963
12,705	0,034292
12,914	0,035278
13,122	0,034949
13,330	0,034621
13,538	0,034292
13,746	0,033634
13,954	0,033305
14,162	0,035607
14,370	0,035607
14,579	0,035936
14,788	0,036265
14,997	0,036594
15,205	0,036923
15,413	0,035607
15,622	0,036923
15,830	0,036594
16,039	0,034949
16,248	0,035936
16,457	0,036265
16,665	0,035278
16,874	0,036265
17,082	0,035278
17,291	0,038238
17,500	0,036265
17,708	0,035607
17,917	0,035278
18,125	0,038567
18,333	0,038896
18,541	0,037580
18,749	0,038238
18,957	0,037909
19,166	0,035936
19,374	0,037252
19,583	0,038567
19,792	0,040211
20,001	0,037252
20,210	0,038896
20,418	0,039225
20,626	0,038238
20,834	0,038896
21,042	0,037909
21,250	0,038567
21,458	0,039554
21,666	0,039883
21,874	0,041856
22,082	0,040540
22,290	0,040540
22,499	0,040211
22,707	0,038896
22,916	0,039883
23,124	0,037252
23,331	0,192482
23,540	0,337189
23,748	0,241485
23,956	0,194456
24,164	0,315483
24,372	0,521033
24,580	0,493078
24,788	0,493407
24,997	0,478936
25,205	0,511166
25,414	0,499655
25,622	0,496695
25,830	0,491433
26,038	0,479265
26,246	0,464794
26,454	0,462492
26,663	0,461177
26,872	0,454270
27,081	0,454599
27,289	0,448679
27,497	0,439471
27,705	0,440128
27,913	0,438813
28,121	0,438813
28,329	0,433551
28,537	0,428946
28,745	0,424013
28,952	0,424342
29,161	0,421711
29,370	0,427302
29,579	0,422369
29,788	0,419080
29,996	0,418751
30,204	0,421053
30,412	0,419409
30,621	0,416449
30,830	0,414147
31,038	0,414476
31,246	0,414805
31,455	0,415791
31,663	0,411516
31,872	0,409214
