19.06.2025; 02:54; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
60,174	0,381259
60,383	0,383561
60,592	0,382903
60,800	0,380930
61,008	0,376984
61,216	0,374024
61,424	0,375010
61,632	0,377312
61,840	0,374353
62,049	0,370406
62,257	0,368433
62,466	0,368433
62,674	0,368762
62,883	0,367775
63,091	0,365473
63,299	0,364157
63,507	0,361855
63,715	0,363171
63,923	0,362184
64,131	0,360540
64,339	0,359882
64,547	0,357251
64,756	0,358237
64,964	0,357580
65,173	0,356593
65,381	0,355278
65,590	0,353962
65,798	0,352318
66,006	0,352975
66,214	0,352975
66,422	0,350673
66,631	0,349029
66,840	0,348371
67,048	0,348700
67,256	0,347713
67,464	0,347384
67,673	0,345082
67,882	0,343438
68,090	0,344096
68,298	0,343767
68,506	0,343109
68,714	0,341465
68,922	0,340478
69,130	0,340807
69,338	0,340149
69,546	0,340149
69,754	0,338505
69,962	0,338176
70,170	0,336860
70,378	0,336531
70,586	0,336203
70,794	0,335545
71,002	0,334229
71,210	0,333243
71,418	0,333572
71,626	0,332914
71,834	0,333243
72,042	0,331269
72,250	0,330283
72,459	0,329625
72,667	0,329625
72,876	0,328967
73,084	0,328967
73,292	0,327323
73,500	0,327981
73,709	0,326665
73,917	0,326994
74,125	0,325350
74,333	0,325350
74,542	0,325350
74,751	0,324034
74,959	0,323047
75,167	0,206624
75,375	0,079348
75,582	-0,016685
75,790	0,041198
75,999	0,030674
76,207	0,022781
76,415	0,016203
76,623	0,007652
76,831	0,004035
77,039	0,002719
77,247	0,001733
77,455	-0,000898
77,663	-0,001227
77,871	-0,002872
78,079	-0,004516
78,287	-0,005174
78,495	-0,007476
78,704	-0,008134
78,912	-0,008463
79,120	-0,008463
79,328	-0,009778
79,536	-0,010765
79,744	-0,012738
79,952	-0,013067
80,160	-0,013725
80,368	-0,015040
80,576	-0,015369
80,784	-0,016027
80,992	-0,016685
81,200	-0,017013
81,409	-0,017013
81,617	-0,017671
81,825	-0,018658
82,034	-0,018658
82,242	-0,018000
82,450	-0,031484
82,658	-0,047928
82,866	-0,013067
83,074	0,134929
83,282	0,235237
83,491	0,272729
83,699	0,285555
83,907	0,326994
84,115	0,367775
84,324	0,353962
84,532	0,356593
84,740	0,350344
84,949	0,336203
85,157	0,326994
85,365	0,316799
85,573	0,289173
85,782	0,306603
85,990	0,298381
86,198	0,286871
86,406	0,283253
86,615	0,255627
86,824	0,266151
87,032	0,264507
87,240	0,244116
87,449	0,253983
87,658	0,234579
87,866	0,225699
88,074	0,232277
88,283	0,220108
88,491	0,220108
88,700	0,209584
88,908	0,186563
89,116	0,202678
89,324	0,194785
89,532	0,191167
89,741	0,184918
89,949	0,165185
90,158	0,177354
90,366	0,174394
90,575	0,166172
90,783	0,166501
90,992	0,150057
91,200	0,157292
91,408	0,158279
91,617	0,152688
91,826	0,153675
92,034	0,141506
92,242	0,136902
92,450	0,142493
92,658	0,139533
92,866	0,141177
93,074	0,134600
93,282	0,119471
93,491	0,131969
93,699	0,128680
93,907	0,129338
94,115	0,127036
94,323	0,111907
94,532	0,120129
94,741	0,117498
94,949	0,118814
95,157	0,117827
95,365	0,104672
95,573	0,109276
95,781	0,108947
95,989	0,107303
96,198	0,110263
96,406	0,101054
96,615	0,097108
96,823	0,101054
97,032	0,098752
97,241	0,103356
97,449	0,096450
97,658	0,087570
97,866	0,093490
98,074	0,092174
98,282	0,094805
98,490	0,091188
98,698	0,082308
98,906	0,086912
99,114	0,085597
99,322	0,087899
99,530	0,088228
99,738	0,080006
99,947	0,080992
100,155	0,080335
100,363	0,080992
100,571	0,081979
100,779	0,076388
100,987	0,075073
101,196	0,076059
101,405	0,075073
101,613	0,078033
101,821	0,073099
102,030	0,069811
102,238	0,071455
102,446	0,070468
102,654	0,072442
102,862	0,072113
103,071	0,065535
103,279	0,068166
103,487	0,066522
103,695	0,068166
103,904	0,068824
104,113	0,062246
104,321	0,061917
104,529	0,061589
104,737	0,063233
104,945	0,065206
105,153	0,060602
105,362	0,056984
105,571	0,056984
105,779	0,055998
