19.06.2025; 05:15; Start Datenerfassung

Zeit	Ausgangsspannung Br�ckenverst�rker
[s]	[V]
63,186	0,625945
63,394	0,626603
63,602	0,626603
63,810	0,627589
64,018	1,044937
64,226	1,342572
64,434	1,157413
64,642	1,194577
64,850	1,188328
65,058	1,187999
65,265	1,188986
65,473	1,190959
65,681	1,190301
65,888	1,190630
66,096	1,192603
66,304	1,190959
66,512	1,191617
66,719	1,191617
66,927	1,192275
67,135	1,193261
67,343	1,192932
67,551	1,194577
67,759	1,195563
67,966	1,193590
68,174	1,195892
68,382	1,195563
68,589	1,195234
68,797	1,196879
69,005	1,197208
69,214	1,197537
69,422	1,197208
69,630	1,198523
69,838	1,198523
70,046	1,198523
70,254	1,200825
70,462	1,199510
70,670	1,200168
70,878	1,201154
71,086	1,202141
71,294	1,201154
71,502	1,202799
71,710	1,202470
71,918	1,202799
72,126	1,203785
72,334	1,204114
72,542	1,205101
72,750	1,204443
72,958	1,205759
73,166	1,205430
73,374	1,206416
73,582	1,207403
73,790	1,207732
73,997	1,207732
74,205	1,207403
74,413	1,208061
74,621	1,208719
74,829	1,208390
75,037	1,211021
75,244	1,209705
75,452	1,211350
75,660	1,211678
75,868	1,210692
76,075	1,211678
76,283	1,212007
76,491	1,211350
76,699	1,212994
76,907	1,214967
77,115	1,213323
77,323	1,214638
77,531	1,215296
77,739	1,215625
77,946	1,215296
78,154	1,215625
78,361	1,217269
78,569	1,216940
78,777	1,216940
78,985	1,217598
79,193	1,218585
79,401	1,218585
79,609	1,218914
79,816	1,219572
80,024	1,219900
80,232	1,220558
80,440	1,221216
80,648	1,221216
80,855	1,221545
81,063	1,220887
81,271	1,222203
81,479	1,223847
81,687	1,223847
81,895	1,223847
82,103	1,224176
82,311	1,225491
82,519	1,226149
82,727	1,224834
82,935	1,225162
83,143	1,226478
83,351	1,226807
83,559	1,226807
83,767	1,227465
83,975	1,228451
84,183	1,228780
84,391	1,227793
84,599	1,229109
84,807	1,230096
85,015	1,230753
85,223	1,229767
85,431	1,231411
85,639	1,231411
85,847	1,232398
86,054	1,232398
86,262	1,232398
86,470	1,232069
86,677	1,233713
86,884	1,234371
87,092	1,235029
87,299	1,234700
87,507	1,235029
87,714	1,235687
87,921	1,235358
88,129	1,235029
88,336	1,237331
88,544	1,236673
88,751	1,236673
88,959	1,237989
89,167	1,239304
89,374	1,239304
89,582	1,243909
89,790	1,186355
89,998	1,165964
90,206	1,078811
90,413	0,680210
90,621	0,682183
90,829	0,682512
91,037	0,683170
91,244	0,683828
91,452	0,684814
91,660	0,684485
91,868	0,683828
92,076	0,685472
92,283	0,685143
92,490	0,685143
92,698	0,686459
92,906	0,687116
93,113	0,686459
93,321	0,688432
93,528	0,688103
93,736	0,689090
93,944	0,687774
94,152	0,689747
94,359	0,689090
94,567	0,689090
94,775	0,691063
94,983	0,690734
95,191	0,691392
95,399	0,691721
95,607	0,691721
95,814	0,692378
96,022	0,692378
96,230	0,871618
96,437	1,082758
96,645	0,979161
96,853	0,973241
97,060	0,975214
97,268	0,972583
97,476	0,976530
97,684	0,975543
97,891	0,976201
98,099	0,976530
98,307	0,976530
98,515	0,977188
98,723	0,976530
98,930	0,977517
99,138	0,978174
99,346	0,977845
99,554	0,978832
99,762	0,979490
99,970	0,979819
100,177	0,979819
100,385	0,980805
100,592	0,982779
100,800	0,981134
